"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2013","518.71","518.71","518.71","518.71","","0.83%"
"04/03/2013","514.45","514.45","514.45","514.45","","-1.49%"
"04/02/2013","522.25","522.25","522.25","522.25","","-0.48%"
"04/01/2013","524.78","524.78","524.78","524.78","","-1.24%"
"03/28/2013","531.38","531.38","531.38","531.38","","0.14%"
"03/27/2013","530.65","530.65","530.65","530.65","","-0.06%"
"03/26/2013","530.95","530.95","530.95","530.95","","0.50%"
"03/25/2013","528.33","528.33","528.33","528.33","","-0.05%"
"03/22/2013","528.62","528.62","528.62","528.62","","0.27%"
"03/21/2013","527.21","527.21","527.21","527.21","","-0.83%"
"03/20/2013","531.64","531.64","531.64","531.64","","0.85%"
"03/19/2013","527.16","527.16","527.16","527.16","","-0.27%"
"03/18/2013","528.58","528.58","528.58","528.58","","-0.59%"
"03/15/2013","531.73","531.73","531.73","531.73","","0.01%"
"03/14/2013","531.67","531.67","531.67","531.67","","1.06%"
"03/13/2013","526.08","526.08","526.08","526.08","","0.50%"
"03/12/2013","523.48","523.48","523.48","523.48","","-0.38%"
"03/11/2013","525.48","525.48","525.48","525.48","","-0.05%"
"03/08/2013","525.72","525.72","525.72","525.72","","0.81%"
"03/07/2013","521.48","521.48","521.48","521.48","","0.47%"
"03/06/2013","519.05","519.05","519.05","519.05","","0.34%"
"03/05/2013","517.30","517.30","517.30","517.30","","1.09%"
"03/04/2013","511.74","511.74","511.74","511.74","","-0.13%"
"03/01/2013","512.40","512.40","512.40","512.40","","0.39%"
"02/28/2013","510.43","510.43","510.43","510.43","","0.23%"
"02/27/2013","509.26","509.26","509.26","509.26","","1.11%"
"02/26/2013","503.67","503.67","503.67","503.67","","0.46%"
"02/25/2013","501.34","501.34","501.34","501.34","","-2.18%"
"02/22/2013","512.53","512.53","512.53","512.53","","0.97%"
"02/21/2013","507.61","507.61","507.61","507.61","","-0.84%"
"02/20/2013","511.90","511.90","511.90","511.90","","-1.92%"
"02/19/2013","521.94","521.94","521.94","521.94","","1.07%"
"02/15/2013","516.43","516.43","516.43","516.43","","-0.15%"
"02/14/2013","517.23","517.23","517.23","517.23","","0.32%"
"02/13/2013","515.60","515.60","515.60","515.60","","0.32%"
"02/12/2013","513.94","513.94","513.94","513.94","","0.44%"
"02/11/2013","511.69","511.69","511.69","511.69","","-0.11%"
"02/08/2013","512.24","512.24","512.24","512.24","","0.60%"
"02/07/2013","509.19","509.19","509.19","509.19","","-0.15%"
"02/06/2013","509.97","509.97","509.97","509.97","","0.44%"
"02/05/2013","507.76","507.76","507.76","507.76","","0.93%"
"02/04/2013","503.06","503.06","503.06","503.06","","-1.25%"
"02/01/2013","509.43","509.43","509.43","509.43","","1.11%"
"01/31/2013","503.84","503.84","503.84","503.84","","0.33%"
"01/30/2013","502.16","502.16","502.16","502.16","","-1.20%"
"01/29/2013","508.25","508.25","508.25","508.25","","0.08%"
"01/28/2013","507.83","507.83","507.83","507.83","","-0.13%"
"01/25/2013","508.47","508.47","508.47","508.47","","0.51%"
"01/24/2013","505.90","505.90","505.90","505.90","","0.74%"
"01/23/2013","502.20","502.20","502.20","502.20","","-0.33%"
"01/22/2013","503.88","503.88","503.88","503.88","","0.76%"
"01/18/2013","500.06","500.06","500.06","500.06","","0.39%"
"01/17/2013","498.11","498.11","498.11","498.11","","1.08%"
"01/16/2013","492.77","492.77","492.77","492.77","","-0.24%"
"01/15/2013","493.98","493.98","493.98","493.98","","0.50%"
"01/14/2013","491.51","491.51","491.51","491.51","","-0.11%"
"01/11/2013","492.06","492.06","492.06","492.06","","-0.04%"
"01/10/2013","492.25","492.25","492.25","492.25","","0.17%"
"01/09/2013","491.43","491.43","491.43","491.43","","0.50%"
"01/08/2013","488.98","488.98","488.98","488.98","","-0.27%"
"01/07/2013","490.29","490.29","490.29","490.29","","-0.47%"
"01/04/2013","492.62","492.62","492.62","492.62","","0.71%"
"01/03/2013","489.17","489.17","489.17","489.17","","-0.02%"
"01/02/2013","489.28","489.28","489.28","489.28","","2.67%"
"12/31/2012","476.56","476.56","476.56","476.56","","1.96%"
"12/28/2012","467.41","467.41","467.41","467.41","","-0.63%"
"12/27/2012","470.35","470.35","470.35","470.35","","-0.06%"
"12/26/2012","470.62","470.62","470.62","470.62","","-0.75%"
"12/24/2012","474.17","474.17","474.17","474.17","","-0.33%"
"12/21/2012","475.73","475.73","475.73","475.73","","-0.41%"
"12/20/2012","477.70","477.70","477.70","477.70","","0.56%"
"12/19/2012","475.03","475.03","475.03","475.03","","-0.05%"
"12/18/2012","475.28","475.28","475.28","475.28","","1.59%"
"12/17/2012","467.85","467.85","467.85","467.85","","1.40%"
"12/14/2012","461.40","461.40","461.40","461.40","","-0.21%"
"12/13/2012","462.36","462.36","462.36","462.36","","-0.59%"
"12/12/2012","465.10","465.10","465.10","465.10","","-0.65%"
"12/11/2012","468.14","468.14","468.14","468.14","","0.92%"
"12/10/2012","463.87","463.87","463.87","463.87","","0.37%"
"12/07/2012","462.14","462.14","462.14","462.14","","0.03%"
"12/06/2012","462.01","462.01","462.01","462.01","","0.10%"
"12/05/2012","461.54","461.54","461.54","461.54","","-0.28%"
"12/04/2012","462.84","462.84","462.84","462.84","","0.22%"
"12/03/2012","461.82","461.82","461.82","461.82","","-0.07%"
"11/30/2012","462.15","462.15","462.15","462.15","","-0.29%"
"11/29/2012","463.49","463.49","463.49","463.49","","1.08%"
"11/28/2012","458.52","458.52","458.52","458.52","","0.61%"
"11/27/2012","455.75","455.75","455.75","455.75","","-0.05%"
"11/26/2012","455.97","455.97","455.97","455.97","","0.37%"
"11/23/2012","454.28","454.28","454.28","454.28","","1.08%"
"11/21/2012","449.43","449.43","449.43","449.43","","0.40%"
"11/20/2012","447.64","447.64","447.64","447.64","","0.22%"
"11/19/2012","446.65","446.65","446.65","446.65","","2.10%"
"11/16/2012","437.45","437.45","437.45","437.45","","0.76%"
"11/15/2012","434.15","434.15","434.15","434.15","","-0.59%"
"11/14/2012","436.74","436.74","436.74","436.74","","-1.78%"
"11/13/2012","444.66","444.66","444.66","444.66","","-0.54%"
"11/12/2012","447.07","447.07","447.07","447.07","","-0.15%"
"11/09/2012","447.74","447.74","447.74","447.74","","0.03%"
"11/08/2012","447.62","447.62","447.62","447.62","","-1.39%"
"11/07/2012","453.91","453.91","453.91","453.91","","-2.41%"
"11/06/2012","465.10","465.10","465.10","465.10","","1.04%"
"11/05/2012","460.32","460.32","460.32","460.32","","0.65%"
"11/02/2012","457.34","457.34","457.34","457.34","","-1.37%"
"11/01/2012","463.69","463.69","463.69","463.69","","1.21%"
"10/31/2012","458.15","458.15","458.15","458.15","","0.82%"
"10/26/2012","454.44","454.44","454.44","454.44","","-0.43%"
"10/25/2012","456.40","456.40","456.40","456.40","","0.32%"
"10/24/2012","454.93","454.93","454.93","454.93","","-0.32%"
"10/23/2012","456.40","456.40","456.40","456.40","","-0.43%"
"10/22/2012","458.37","458.37","458.37","458.37","","-0.09%"
"10/19/2012","458.80","458.80","458.80","458.80","","-1.67%"
"10/18/2012","466.57","466.57","466.57","466.57","","-0.49%"
"10/17/2012","468.88","468.88","468.88","468.88","","0.86%"
"10/16/2012","464.88","464.88","464.88","464.88","","0.81%"
"10/15/2012","461.16","461.16","461.16","461.16","","0.63%"
"10/12/2012","458.26","458.26","458.26","458.26","","-0.85%"
"10/11/2012","462.20","462.20","462.20","462.20","","0.22%"
"10/10/2012","461.20","461.20","461.20","461.20","","-0.15%"
"10/09/2012","461.90","461.90","461.90","461.90","","-1.30%"
"10/08/2012","467.98","467.98","467.98","467.98","","-0.48%"
"10/05/2012","470.26","470.26","470.26","470.26","","-0.17%"
"10/04/2012","471.07","471.07","471.07","471.07","","0.59%"
"10/03/2012","468.29","468.29","468.29","468.29","","-0.32%"
"10/02/2012","469.81","469.81","469.81","469.81","","-0.03%"
