"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX10","HRZB00ICBE11","2015-05-26",1014.80,1018.06,1010.20,1010.80,-0.39,820459.22
"XZAG","CBX10","HRZB00ICBE11","2015-05-25",1011.08,1017.28,1010.59,1014.79,0.39,286658.89
"XZAG","CBX10","HRZB00ICBE11","2015-05-22",1009.95,1017.27,1006.98,1010.80,0.10,474673.56
"XZAG","CBX10","HRZB00ICBE11","2015-05-21",1007.40,1010.18,1003.81,1009.82,0.19,230977.22
"XZAG","CBX10","HRZB00ICBE11","2015-05-20",1010.15,1012.97,1004.74,1007.91,-0.27,348412.89
"XZAG","CBX10","HRZB00ICBE11","2015-05-19",1005.20,1015.34,1005.20,1010.60,0.29,753987.31
"XZAG","CBX10","HRZB00ICBE11","2015-05-18",1008.31,1014.70,1007.65,1007.65,0.41,663877.52
"XZAG","CBX10","HRZB00ICBE11","2015-05-15",1001.60,1006.32,1000.09,1003.53,0.31,704556.15
"XZAG","CBX10","HRZB00ICBE11","2015-05-14",996.59,1000.51,996.59,1000.43,0.23,485030.17
"XZAG","CBX10","HRZB00ICBE11","2015-05-13",999.51,999.51,994.89,998.17,-0.13,311453.52
"XZAG","CBX10","HRZB00ICBE11","2015-05-12",1003.01,1003.01,995.93,999.50,-0.33,502421.95
"XZAG","CBX10","HRZB00ICBE11","2015-05-11",1007.49,1007.49,1001.54,1002.83,-0.55,493330.29
"XZAG","CBX10","HRZB00ICBE11","2015-05-08",1017.42,1017.42,1003.94,1008.42,-0.88,837315.46
"XZAG","CBX10","HRZB00ICBE11","2015-05-07",1023.33,1023.40,1012.76,1017.37,-0.52,1120160.61
"XZAG","CBX10","HRZB00ICBE11","2015-05-06",1033.19,1033.28,1022.72,1022.72,-1.03,512195.34
"XZAG","CBX10","HRZB00ICBE11","2015-05-05",1033.67,1033.96,1030.16,1033.33,-0.10,677636.04
"XZAG","CBX10","HRZB00ICBE11","2015-05-04",1028.19,1034.37,1025.91,1034.37,0.61,375098.84
"XZAG","CBX10","HRZB00ICBE11","2015-04-30",1023.24,1030.53,1021.48,1028.10,0.48,478812.05
"XZAG","CBX10","HRZB00ICBE11","2015-04-29",1019.63,1024.76,1018.44,1023.22,0.27,1136458.20
"XZAG","CBX10","HRZB00ICBE11","2015-04-28",1009.42,1022.47,1008.89,1020.44,0.83,563325.53
"XZAG","CBX10","HRZB00ICBE11","2015-04-27",1013.13,1013.66,1008.22,1012.00,-0.11,394835.33
"XZAG","CBX10","HRZB00ICBE11","2015-04-24",1018.33,1018.33,1012.23,1013.08,-0.50,581486.17
"XZAG","CBX10","HRZB00ICBE11","2015-04-23",1010.03,1020.03,1009.66,1018.19,0.66,458322.87
"XZAG","CBX10","HRZB00ICBE11","2015-04-22",1010.24,1015.43,1010.24,1011.50,0.04,242991.17
"XZAG","CBX10","HRZB00ICBE11","2015-04-21",1010.90,1017.81,1009.07,1011.11,-0.06,316902.33
"XZAG","CBX10","HRZB00ICBE11","2015-04-20",1013.99,1014.86,1009.20,1011.74,-0.25,275009.02
"XZAG","CBX10","HRZB00ICBE11","2015-04-17",1013.93,1016.70,1010.25,1014.30,-0.01,757273.72
"XZAG","CBX10","HRZB00ICBE11","2015-04-16",1022.96,1025.63,1012.06,1014.45,-0.82,488738.41
"XZAG","CBX10","HRZB00ICBE11","2015-04-15",1006.36,1023.85,1003.09,1022.80,1.68,1159068.33
"XZAG","CBX10","HRZB00ICBE11","2015-04-14",1008.70,1018.69,1005.90,1005.90,-0.24,1097938.64
"XZAG","CBX10","HRZB00ICBE11","2015-04-13",1007.69,1010.31,1003.52,1008.35,0.17,497605.20
"XZAG","CBX10","HRZB00ICBE11","2015-04-10",1001.67,1010.77,999.69,1006.62,0.81,397132.60
"XZAG","CBX10","HRZB00ICBE11","2015-04-09",994.84,1002.09,994.84,998.53,-0.03,710057.27
"XZAG","CBX10","HRZB00ICBE11","2015-04-08",994.09,1000.30,994.09,998.83,0.25,591799.22
"XZAG","CBX10","HRZB00ICBE11","2015-04-07",1008.13,1008.13,994.73,996.36,-1.08,476663.14
"XZAG","CBX10","HRZB00ICBE11","2015-04-02",1005.89,1009.23,1004.62,1007.20,-0.05,622980.08
"XZAG","CBX10","HRZB00ICBE11","2015-04-01",998.35,1007.74,995.94,1007.74,0.94,367258.76
"XZAG","CBX10","HRZB00ICBE11","2015-03-31",997.17,1000.69,996.90,998.36,0.02,392336.54
"XZAG","CBX10","HRZB00ICBE11","2015-03-30",998.72,1001.88,996.84,998.21,-0.05,348421.97
"XZAG","CBX10","HRZB00ICBE11","2015-03-27",1001.02,1002.16,998.09,998.72,-0.18,158828.16
"XZAG","CBX10","HRZB00ICBE11","2015-03-26",1002.75,1005.03,1000.50,1000.50,-0.25,267671.51
"XZAG","CBX10","HRZB00ICBE11","2015-03-25",1004.86,1007.91,1002.04,1002.98,-0.24,434958.46
"XZAG","CBX10","HRZB00ICBE11","2015-03-24",1010.69,1010.69,1005.31,1005.39,-0.53,338078.05
"XZAG","CBX10","HRZB00ICBE11","2015-03-23",1002.77,1011.89,1001.12,1010.70,0.79,305339.16
"XZAG","CBX10","HRZB00ICBE11","2015-03-20",1008.60,1008.60,997.37,1002.77,-0.54,1333066.15
"XZAG","CBX10","HRZB00ICBE11","2015-03-19",1010.53,1012.11,1007.45,1008.18,-0.20,599914.34
"XZAG","CBX10","HRZB00ICBE11","2015-03-18",1010.22,1013.27,1006.89,1010.22,-0.27,557180.03
"XZAG","CBX10","HRZB00ICBE11","2015-03-17",1017.58,1018.03,1011.33,1012.93,-0.52,402274.63
"XZAG","CBX10","HRZB00ICBE11","2015-03-16",1018.91,1019.76,1016.61,1018.19,-0.07,203418.70
"XZAG","CBX10","HRZB00ICBE11","2015-03-13",1018.84,1022.32,1016.19,1018.91,0.01,207555.08
"XZAG","CBX10","HRZB00ICBE11","2015-03-12",1018.41,1020.54,1017.37,1018.79,0.02,479855.08
"XZAG","CBX10","HRZB00ICBE11","2015-03-11",1021.78,1021.78,1017.01,1018.55,-0.52,363204.10
"XZAG","CBX10","HRZB00ICBE11","2015-03-10",1027.02,1027.02,1018.63,1023.85,-0.16,308498.75
"XZAG","CBX10","HRZB00ICBE11","2015-03-09",1027.19,1028.71,1024.05,1025.48,-0.28,652243.30
"XZAG","CBX10","HRZB00ICBE11","2015-03-06",1025.77,1028.33,1018.96,1028.33,0.30,764582.58
"XZAG","CBX10","HRZB00ICBE11","2015-03-05",1018.19,1026.40,1018.19,1025.21,0.77,1397549.25
"XZAG","CBX10","HRZB00ICBE11","2015-03-04",1015.10,1020.23,1013.48,1017.37,0.04,335666.90
"XZAG","CBX10","HRZB00ICBE11","2015-03-03",1016.76,1020.55,1014.03,1016.98,0.01,924790.02
"XZAG","CBX10","HRZB00ICBE11","2015-03-02",1018.68,1019.79,1015.49,1016.92,-0.15,325473.09
"XZAG","CBX10","HRZB00ICBE11","2015-02-27",1014.02,1020.71,1013.90,1018.42,0.43,1228920.26
"XZAG","CBX10","HRZB00ICBE11","2015-02-26",1008.59,1018.17,1006.84,1014.01,0.56,543344.09
"XZAG","CBX10","HRZB00ICBE11","2015-02-25",1012.17,1013.64,1008.19,1008.32,-0.34,352676.89
"XZAG","CBX10","HRZB00ICBE11","2015-02-24",1012.13,1013.86,1009.15,1011.77,0.01,556360.93
"XZAG","CBX10","HRZB00ICBE11","2015-02-23",1014.95,1015.83,1007.83,1011.71,-0.32,440768.01
"XZAG","CBX10","HRZB00ICBE11","2015-02-20",1009.79,1016.83,1006.33,1014.95,0.52,612263.53
"XZAG","CBX10","HRZB00ICBE11","2015-02-19",1012.15,1012.15,1007.82,1009.69,-0.36,334390.90
"XZAG","CBX10","HRZB00ICBE11","2015-02-18",1015.28,1017.33,1011.20,1013.31,-0.15,901277.86
"XZAG","CBX10","HRZB00ICBE11","2015-02-17",1015.88,1020.19,1014.46,1014.86,-0.17,571680.67
"XZAG","CBX10","HRZB00ICBE11","2015-02-16",1023.31,1028.33,1016.24,1016.55,-0.74,552661.04
"XZAG","CBX10","HRZB00ICBE11","2015-02-13",1020.60,1025.28,1016.73,1024.09,0.34,575689.03
"XZAG","CBX10","HRZB00ICBE11","2015-02-12",1020.12,1022.73,1017.93,1020.65,0.05,466931.04
"XZAG","CBX10","HRZB00ICBE11","2015-02-11",1020.94,1027.32,1016.67,1020.17,0.05,1186008.34
"XZAG","CBX10","HRZB00ICBE11","2015-02-10",1018.20,1023.44,1016.77,1019.69,0.22,470642.54
"XZAG","CBX10","HRZB00ICBE11","2015-02-09",1023.53,1024.24,1017.18,1017.42,-0.70,833242.58
"XZAG","CBX10","HRZB00ICBE11","2015-02-06",1020.25,1027.83,1019.07,1024.62,0.52,708885.17
"XZAG","CBX10","HRZB00ICBE11","2015-02-05",1014.51,1021.24,1014.10,1019.31,0.31,695708.99
"XZAG","CBX10","HRZB00ICBE11","2015-02-04",1018.15,1018.17,1012.67,1016.14,-0.18,1006570.94
"XZAG","CBX10","HRZB00ICBE11","2015-02-03",1014.93,1018.00,1012.64,1018.00,0.32,952193.01
"XZAG","CBX10","HRZB00ICBE11","2015-02-02",1021.99,1023.16,1014.29,1014.71,-0.71,215086.73
"XZAG","CBX10","HRZB00ICBE11","2015-01-30",1020.24,1022.93,1018.87,1021.99,0.10,231975.91
"XZAG","CBX10","HRZB00ICBE11","2015-01-29",1026.34,1026.34,1018.45,1020.96,-0.51,808323.91
"XZAG","CBX10","HRZB00ICBE11","2015-01-28",1026.44,1029.41,1021.75,1026.24,0.21,645697.42
"XZAG","CBX10","HRZB00ICBE11","2015-01-27",1027.90,1031.47,1023.59,1024.05,-0.37,696532.75
"XZAG","CBX10","HRZB00ICBE11","2015-01-26",1030.01,1030.01,1025.58,1027.88,-0.21,119378.54
"XZAG","CBX10","HRZB00ICBE11","2015-01-23",1031.68,1032.84,1028.85,1030.01,-0.17,377903.48
"XZAG","CBX10","HRZB00ICBE11","2015-01-22",1044.76,1045.00,1030.33,1031.72,-1.40,155816.29
"XZAG","CBX10","HRZB00ICBE11","2015-01-21",1035.55,1046.36,1028.68,1046.36,0.98,250425.99
"XZAG","CBX10","HRZB00ICBE11","2015-01-20",1035.74,1039.90,1030.89,1036.23,0.18,2127129.38
"XZAG","CBX10","HRZB00ICBE11","2015-01-19",1025.83,1036.86,1025.83,1034.37,0.85,866592.68
"XZAG","CBX10","HRZB00ICBE11","2015-01-16",1019.21,1026.85,1017.19,1025.68,0.63,760773.43
"XZAG","CBX10","HRZB00ICBE11","2015-01-15",1029.80,1031.84,1017.97,1019.23,-1.03,569151.30
"XZAG","CBX10","HRZB00ICBE11","2015-01-14",1022.15,1029.79,1018.93,1029.79,0.75,428096.99
"XZAG","CBX10","HRZB00ICBE11","2015-01-13",1018.02,1022.39,1016.07,1022.14,0.45,909235.42
"XZAG","CBX10","HRZB00ICBE11","2015-01-12",1018.94,1021.12,1017.39,1017.59,-0.25,369504.91
"XZAG","CBX10","HRZB00ICBE11","2015-01-09",1025.61,1026.28,1020.10,1020.10,-0.60,449492.68
"XZAG","CBX10","HRZB00ICBE11","2015-01-08",1025.92,1029.96,1020.63,1026.29,0.08,754687.65
"XZAG","CBX10","HRZB00ICBE11","2015-01-07",1019.78,1027.35,1018.89,1025.43,0.55,759647.01
"XZAG","CBX10","HRZB00ICBE11","2015-01-05",1000.78,1020.40,1000.78,1019.78,1.90,411557.95
"XZAG","CBX10","HRZB00ICBE11","2015-01-02",1007.10,1007.23,1000.57,1000.78,-0.63,111879.20
"XZAG","CBX10","HRZB00ICBE11","2014-12-31",1001.04,1008.75,1001.04,1007.14,0.64,981707.30
"XZAG","CBX10","HRZB00ICBE11","2014-12-30",1001.23,1006.23,998.70,1000.76,0.19,751089.93
"XZAG","CBX10","HRZB00ICBE11","2014-12-29",1002.91,1005.23,997.73,998.91,-0.41,279823.95
"XZAG","CBX10","HRZB00ICBE11","2014-12-23",1007.96,1008.43,1003.01,1003.01,-0.54,1537011.87
"XZAG","CBX10","HRZB00ICBE11","2014-12-22",1008.74,1009.30,1004.36,1008.49,-0.03,854110.34
"XZAG","CBX10","HRZB00ICBE11","2014-12-19",1005.85,1008.96,1003.57,1008.75,0.23,354575.84
"XZAG","CBX10","HRZB00ICBE11","2014-12-18",1006.90,1007.97,998.26,1006.46,-0.04,783070.11
"XZAG","CBX10","HRZB00ICBE11","2014-12-17",1006.46,1007.26,999.15,1006.89,0.03,470832.35
"XZAG","CBX10","HRZB00ICBE11","2014-12-16",1006.53,1007.07,1002.13,1006.57,-0.02,772745.69
"XZAG","CBX10","HRZB00ICBE11","2014-12-15",1012.21,1012.29,1006.10,1006.73,-0.55,864330.34
"XZAG","CBX10","HRZB00ICBE11","2014-12-12",1014.39,1014.93,1010.95,1012.26,-0.23,548325.37
"XZAG","CBX10","HRZB00ICBE11","2014-12-11",1010.21,1014.91,1010.21,1014.59,0.44,1011535.03
"XZAG","CBX10","HRZB00ICBE11","2014-12-10",1013.82,1015.59,1006.28,1010.15,-0.38,525712.94
"XZAG","CBX10","HRZB00ICBE11","2014-12-09",1010.33,1023.46,1009.42,1013.99,0.38,581512.68
"XZAG","CBX10","HRZB00ICBE11","2014-12-08",1024.43,1025.44,1008.14,1010.17,-1.43,783132.23
"XZAG","CBX10","HRZB00ICBE11","2014-12-05",1021.13,1024.86,1019.63,1024.81,0.40,1104041.99
"XZAG","CBX10","HRZB00ICBE11","2014-12-04",1020.48,1020.76,1018.74,1020.76,0.03,668557.45
"XZAG","CBX10","HRZB00ICBE11","2014-12-03",1024.68,1025.84,1018.87,1020.48,-0.47,503104.20
"XZAG","CBX10","HRZB00ICBE11","2014-12-02",1027.89,1027.97,1021.08,1025.35,-0.02,852350.76
"XZAG","CBX10","HRZB00ICBE11","2014-12-01",1028.20,1028.20,1018.56,1025.57,-0.19,957516.72
"XZAG","CBX10","HRZB00ICBE11","2014-11-28",1036.88,1038.20,1027.53,1027.53,-0.90,401805.96
"XZAG","CBX10","HRZB00ICBE11","2014-11-27",1040.33,1040.89,1036.26,1036.89,-0.40,161481.84
"XZAG","CBX10","HRZB00ICBE11","2014-11-26",1030.73,1042.47,1024.26,1041.04,0.73,776138.98
"XZAG","CBX10","HRZB00ICBE11","2014-11-25",1020.38,1033.52,1019.07,1033.52,1.29,337609.34
"XZAG","CBX10","HRZB00ICBE11","2014-11-24",1030.56,1030.56,1019.81,1020.40,-0.99,239067.01
"XZAG","CBX10","HRZB00ICBE11","2014-11-21",1028.22,1030.87,1027.20,1030.56,0.23,100170.97
"XZAG","CBX10","HRZB00ICBE11","2014-11-20",1026.35,1036.75,1026.17,1028.19,0.23,266382.68
"XZAG","CBX10","HRZB00ICBE11","2014-11-19",1016.70,1025.87,1015.85,1025.87,0.97,139591.47
"XZAG","CBX10","HRZB00ICBE11","2014-11-18",1015.56,1016.06,1013.49,1016.06,0.05,1202733.48
"XZAG","CBX10","HRZB00ICBE11","2014-11-17",1029.82,1029.82,1015.17,1015.57,-1.30,205594.60
"XZAG","CBX10","HRZB00ICBE11","2014-11-14",1028.72,1030.38,1027.60,1028.94,-0.07,1741375.94
"XZAG","CBX10","HRZB00ICBE11","2014-11-13",1023.59,1029.67,1022.67,1029.67,0.59,329334.33
"XZAG","CBX10","HRZB00ICBE11","2014-11-12",1024.28,1024.75,1022.73,1023.63,-0.12,192899.48
"XZAG","CBX10","HRZB00ICBE11","2014-11-11",1033.88,1035.64,1024.87,1024.87,-0.93,272006.32
"XZAG","CBX10","HRZB00ICBE11","2014-11-10",1038.67,1038.67,1031.96,1034.48,-0.63,269767.02
"XZAG","CBX10","HRZB00ICBE11","2014-11-07",1052.65,1053.46,1038.41,1040.99,-1.13,103383.62
"XZAG","CBX10","HRZB00ICBE11","2014-11-06",1050.99,1052.87,1050.40,1052.85,0.16,293574.22
"XZAG","CBX10","HRZB00ICBE11","2014-11-05",1053.09,1053.94,1050.08,1051.15,-0.18,841785.78
"XZAG","CBX10","HRZB00ICBE11","2014-11-04",1054.46,1056.35,1050.41,1053.09,-0.22,312851.63
"XZAG","CBX10","HRZB00ICBE11","2014-11-03",1052.94,1055.43,1048.44,1055.43,0.24,234221.72
"XZAG","CBX10","HRZB00ICBE11","2014-10-31",1049.04,1053.31,1044.75,1052.94,0.37,756226.24
"XZAG","CBX10","HRZB00ICBE11","2014-10-30",1044.88,1049.28,1040.38,1049.09,0.39,637421.49
"XZAG","CBX10","HRZB00ICBE11","2014-10-29",1045.82,1045.82,1040.40,1044.98,-0.26,498451.45
"XZAG","CBX10","HRZB00ICBE11","2014-10-28",1045.96,1047.69,1040.78,1047.69,0.09,646176.69
"XZAG","CBX10","HRZB00ICBE11","2014-10-27",1053.80,1053.99,1045.61,1046.77,-0.67,650481.43
"XZAG","CBX10","HRZB00ICBE11","2014-10-24",1057.73,1057.90,1049.10,1053.87,-0.37,297609.44
"XZAG","CBX10","HRZB00ICBE11","2014-10-23",1058.45,1064.03,1054.92,1057.75,-0.19,1630045.00
"XZAG","CBX10","HRZB00ICBE11","2014-10-22",1048.70,1059.78,1048.70,1059.78,1.02,194052.93
"XZAG","CBX10","HRZB00ICBE11","2014-10-21",1050.98,1055.74,1049.09,1049.09,-0.18,206393.43
"XZAG","CBX10","HRZB00ICBE11","2014-10-20",1048.84,1053.44,1047.47,1050.98,0.15,280671.56
"XZAG","CBX10","HRZB00ICBE11","2014-10-17",1040.74,1049.46,1035.26,1049.45,0.84,164811.46
"XZAG","CBX10","HRZB00ICBE11","2014-10-16",1047.83,1047.83,1037.88,1040.73,-0.51,935823.76
"XZAG","CBX10","HRZB00ICBE11","2014-10-15",1063.34,1063.34,1046.11,1046.11,-1.72,801708.30
"XZAG","CBX10","HRZB00ICBE11","2014-10-14",1066.94,1066.94,1058.58,1064.46,-0.15,421505.70
"XZAG","CBX10","HRZB00ICBE11","2014-10-13",1077.47,1078.53,1064.89,1066.03,-1.06,376251.00
"XZAG","CBX10","HRZB00ICBE11","2014-10-10",1085.07,1086.65,1075.63,1077.47,-0.68,424612.38
"XZAG","CBX10","HRZB00ICBE11","2014-10-09",1093.34,1094.18,1081.75,1084.85,-0.78,425476.12
"XZAG","CBX10","HRZB00ICBE11","2014-10-07",1092.58,1097.69,1090.92,1093.40,0.08,243034.31
"XZAG","CBX10","HRZB00ICBE11","2014-10-06",1101.36,1101.36,1088.69,1092.52,-0.82,553434.34
"XZAG","CBX10","HRZB00ICBE11","2014-10-03",1099.92,1101.66,1095.31,1101.51,0.15,517411.92
"XZAG","CBX10","HRZB00ICBE11","2014-10-02",1095.71,1099.91,1093.39,1099.91,0.41,542873.56
"XZAG","CBX10","HRZB00ICBE11","2014-10-01",1090.30,1095.44,1089.55,1095.44,0.44,543846.55
"XZAG","CBX10","HRZB00ICBE11","2014-09-30",1090.66,1092.20,1088.29,1090.64,-0.04,1346513.50
"XZAG","CBX10","HRZB00ICBE11","2014-09-29",1092.67,1099.52,1087.35,1091.10,-0.14,2260107.75
"XZAG","CBX10","HRZB00ICBE11","2014-09-26",1098.59,1100.85,1089.24,1092.67,-0.56,944069.57
"XZAG","CBX10","HRZB00ICBE11","2014-09-25",1106.94,1112.34,1098.52,1098.83,-0.63,994860.17
"XZAG","CBX10","HRZB00ICBE11","2014-09-24",1105.94,1108.79,1102.63,1105.79,0.44,783874.28
"XZAG","CBX10","HRZB00ICBE11","2014-09-23",1094.77,1106.85,1094.28,1100.92,0.71,785625.05
"XZAG","CBX10","HRZB00ICBE11","2014-09-22",1086.71,1095.95,1082.90,1093.14,0.11,710291.60
"XZAG","CBX10","HRZB00ICBE11","2014-09-19",1082.93,1091.90,1082.93,1091.90,0.64,1866764.94
"XZAG","CBX10","HRZB00ICBE11","2014-09-18",1069.57,1084.92,1068.35,1084.92,1.35,968400.20
"XZAG","CBX10","HRZB00ICBE11","2014-09-17",1063.76,1072.78,1061.53,1070.48,0.64,577943.82
"XZAG","CBX10","HRZB00ICBE11","2014-09-16",1059.32,1066.02,1056.84,1063.67,0.49,1067402.18
"XZAG","CBX10","HRZB00ICBE11","2014-09-15",1060.28,1060.36,1056.13,1058.52,-0.12,262609.03
"XZAG","CBX10","HRZB00ICBE11","2014-09-12",1063.21,1066.33,1057.82,1059.74,-0.43,524426.75
"XZAG","CBX10","HRZB00ICBE11","2014-09-11",1056.12,1065.46,1054.53,1064.28,0.54,564919.25
"XZAG","CBX10","HRZB00ICBE11","2014-09-10",1052.48,1058.52,1051.83,1058.52,0.59,1089095.43
"XZAG","CBX10","HRZB00ICBE11","2014-09-09",1051.88,1053.47,1048.04,1052.32,0.08,1170556.01
"XZAG","CBX10","HRZB00ICBE11","2014-09-08",1040.92,1051.44,1040.92,1051.44,1.00,642384.03
"XZAG","CBX10","HRZB00ICBE11","2014-09-05",1043.89,1045.13,1040.30,1040.98,-0.28,197402.22
"XZAG","CBX10","HRZB00ICBE11","2014-09-04",1041.86,1050.77,1041.76,1043.93,0.16,654546.25
"XZAG","CBX10","HRZB00ICBE11","2014-09-03",1045.35,1045.92,1041.69,1042.30,-0.29,602678.73
"XZAG","CBX10","HRZB00ICBE11","2014-09-02",1041.53,1047.65,1041.53,1045.34,0.37,431359.56
"XZAG","CBX10","HRZB00ICBE11","2014-09-01",1043.58,1043.58,1040.79,1041.53,-0.24,583596.90
"XZAG","CBX10","HRZB00ICBE11","2014-08-29",1050.84,1051.50,1042.86,1043.99,-0.83,842724.56
"XZAG","CBX10","HRZB00ICBE11","2014-08-28",1057.49,1060.82,1052.70,1052.70,-0.51,658159.75
"XZAG","CBX10","HRZB00ICBE11","2014-08-27",1053.15,1058.70,1051.60,1058.10,0.47,617053.01
"XZAG","CBX10","HRZB00ICBE11","2014-08-26",1052.80,1055.54,1048.46,1053.15,0.19,715146.33
"XZAG","CBX10","HRZB00ICBE11","2014-08-25",1057.68,1060.09,1049.42,1051.13,-0.69,1005725.30
"XZAG","CBX10","HRZB00ICBE11","2014-08-22",1054.64,1058.39,1049.88,1058.39,0.30,282807.97
"XZAG","CBX10","HRZB00ICBE11","2014-08-21",1055.17,1055.78,1052.17,1055.25,0.06,332816.42
"XZAG","CBX10","HRZB00ICBE11","2014-08-20",1049.13,1054.58,1047.01,1054.58,0.58,395773.34
"XZAG","CBX10","HRZB00ICBE11","2014-08-19",1041.23,1049.48,1041.23,1048.45,0.71,1144909.52
"XZAG","CBX10","HRZB00ICBE11","2014-08-18",1034.14,1042.42,1034.14,1041.02,0.68,1364326.36
"XZAG","CBX10","HRZB00ICBE11","2014-08-14",1031.54,1035.81,1029.99,1034.03,0.23,107965.28
"XZAG","CBX10","HRZB00ICBE11","2014-08-13",1020.12,1033.47,1020.05,1031.68,1.08,552067.54
"XZAG","CBX10","HRZB00ICBE11","2014-08-12",1022.40,1022.71,1018.45,1020.69,-0.14,371295.71
"XZAG","CBX10","HRZB00ICBE11","2014-08-11",1026.16,1026.16,1017.81,1022.17,-0.38,506756.52
"XZAG","CBX10","HRZB00ICBE11","2014-08-08",1027.63,1028.76,1023.31,1026.05,-0.15,1207757.07
"XZAG","CBX10","HRZB00ICBE11","2014-08-07",1027.16,1028.92,1025.14,1027.58,0.15,503482.43
"XZAG","CBX10","HRZB00ICBE11","2014-08-06",1029.22,1031.53,1023.16,1025.99,-0.29,570418.24
"XZAG","CBX10","HRZB00ICBE11","2014-08-04",1031.43,1031.96,1027.98,1028.97,-0.18,258780.64
"XZAG","CBX10","HRZB00ICBE11","2014-08-01",1032.98,1035.97,1026.63,1030.78,-0.19,342405.04
"XZAG","CBX10","HRZB00ICBE11","2014-07-31",1026.97,1040.29,1026.48,1032.70,0.56,490270.73
"XZAG","CBX10","HRZB00ICBE11","2014-07-30",1035.06,1035.06,1021.79,1026.95,-0.82,897391.49
"XZAG","CBX10","HRZB00ICBE11","2014-07-29",1030.61,1036.18,1027.48,1035.41,0.44,275357.18
"XZAG","CBX10","HRZB00ICBE11","2014-07-28",1039.22,1039.76,1028.32,1030.87,-0.91,391126.39
"XZAG","CBX10","HRZB00ICBE11","2014-07-25",1044.42,1048.23,1038.19,1040.33,-0.35,509813.20
"XZAG","CBX10","HRZB00ICBE11","2014-07-24",1042.99,1046.97,1041.54,1044.02,0.37,357047.40
"XZAG","CBX10","HRZB00ICBE11","2014-07-23",1048.67,1048.67,1038.40,1040.13,-0.84,325197.17
"XZAG","CBX10","HRZB00ICBE11","2014-07-22",1047.94,1048.89,1040.39,1048.89,0.09,649200.64
"XZAG","CBX10","HRZB00ICBE11","2014-07-21",1049.39,1052.65,1036.04,1047.93,-0.13,1572400.74
"XZAG","CBX10","HRZB00ICBE11","2014-07-18",1014.14,1049.46,1013.00,1049.28,3.44,1394043.28
"XZAG","CBX10","HRZB00ICBE11","2014-07-17",1038.95,1046.01,1012.06,1014.41,-2.36,426555.49
"XZAG","CBX10","HRZB00ICBE11","2014-07-16",1027.47,1040.59,1027.47,1038.97,0.97,901879.80
"XZAG","CBX10","HRZB00ICBE11","2014-07-15",1028.93,1031.35,1021.16,1029.00,0.05,1107625.88
"XZAG","CBX10","HRZB00ICBE11","2014-07-14",1029.49,1030.52,1022.51,1028.52,-0.20,312101.74
"XZAG","CBX10","HRZB00ICBE11","2014-07-11",1030.21,1030.72,1027.85,1030.53,0.04,1379766.10
"XZAG","CBX10","HRZB00ICBE11","2014-07-10",1024.82,1030.16,1022.91,1030.16,0.54,654837.11
"XZAG","CBX10","HRZB00ICBE11","2014-07-09",1016.53,1024.58,1014.60,1024.58,0.69,567280.88
"XZAG","CBX10","HRZB00ICBE11","2014-07-08",1027.57,1027.72,1017.59,1017.59,-0.92,337070.58
"XZAG","CBX10","HRZB00ICBE11","2014-07-07",1023.66,1027.02,1020.37,1027.02,0.33,740200.91
"XZAG","CBX10","HRZB00ICBE11","2014-07-04",1011.55,1023.69,1005.85,1023.69,1.24,846313.81
"XZAG","CBX10","HRZB00ICBE11","2014-07-03",1012.71,1018.53,1011.12,1011.12,-0.24,683773.70
"XZAG","CBX10","HRZB00ICBE11","2014-07-02",1014.15,1015.96,1013.44,1013.53,-0.06,317617.43
"XZAG","CBX10","HRZB00ICBE11","2014-07-01",1015.45,1018.15,1014.13,1014.16,-0.13,453191.84
"XZAG","CBX10","HRZB00ICBE11","2014-06-30",1018.43,1019.67,1015.25,1015.44,-0.44,167868.14
"XZAG","CBX10","HRZB00ICBE11","2014-06-27",1024.48,1024.48,1019.96,1019.96,-0.46,370123.09
"XZAG","CBX10","HRZB00ICBE11","2014-06-26",1022.53,1028.37,1021.80,1024.70,0.21,840638.31
"XZAG","CBX10","HRZB00ICBE11","2014-06-24",1029.25,1030.32,1020.91,1022.53,-0.59,360817.60
"XZAG","CBX10","HRZB00ICBE11","2014-06-23",1040.99,1041.05,1023.64,1028.59,-1.30,814509.86
"XZAG","CBX10","HRZB00ICBE11","2014-06-20",1028.69,1042.11,1027.91,1042.11,1.29,789254.87
"XZAG","CBX10","HRZB00ICBE11","2014-06-18",1028.69,1029.39,1024.25,1028.86,0.07,1018320.78
"XZAG","CBX10","HRZB00ICBE11","2014-06-17",1019.37,1028.24,1010.73,1028.14,0.69,491016.95
"XZAG","CBX10","HRZB00ICBE11","2014-06-16",1009.29,1021.13,997.59,1021.13,1.05,407634.68
"XZAG","CBX10","HRZB00ICBE11","2014-06-13",1003.64,1011.87,989.36,1010.54,0.70,445318.73
"XZAG","CBX10","HRZB00ICBE11","2014-06-12",998.42,1003.54,994.01,1003.48,0.53,1344265.02
"XZAG","CBX10","HRZB00ICBE11","2014-06-11",998.76,999.81,996.43,998.22,0.08,868921.02
"XZAG","CBX10","HRZB00ICBE11","2014-06-10",987.55,997.70,987.55,997.42,1.05,1277309.16
