date;Value;% Change;Open;High;Low;Turnover;
08.11.2022;786,56;-0,12;787,52;790,54;783,38;8.022.725;
07.11.2022;787,52;0,98;782,89;788,36;782,89;14.164.979;
04.11.2022;779,85;0,00;781,90;782,70;775,78;10.822.834;
03.11.2022;779,84;-1,06;787,45;787,45;778,99;7.829.182;
02.11.2022;788,17;-0,71;794,85;795,12;783,01;6.407.053;
01.11.2022;793,79;-0,07;790,40;798,15;788,35;6.161.361;
31.10.2022;794,31;-0,45;794,68;797,07;792,90;4.706.670;
28.10.2022;797,94;-0,73;803,70;803,96;793,04;7.173.077;
27.10.2022;803,83;-0,07;802,76;805,69;802,76;1.702.549;
26.10.2022;804,39;-0,61;803,55;805,02;803,33;5.489.656;
25.10.2022;809,36;0,17;804,36;809,63;804,36;4.064.281;
24.10.2022;808,00;0,31;803,60;810,04;803,60;3.156.370;
21.10.2022;805,48;-0,36;805,85;807,90;802,40;2.614.293;
20.10.2022;808,37;0,63;803,59;812,01;803,46;3.304.860;
19.10.2022;803,29;-0,68;804,20;806,27;802,60;2.201.543;
18.10.2022;808,75;0,03;807,44;812,33;806,24;2.573.251;
17.10.2022;808,50;-2,35;825,00;825,22;808,50;4.760.041;
14.10.2022;827,92;-0,17;825,61;829,34;825,39;3.724.535;
13.10.2022;829,34;-0,67;828,94;829,47;828,94;2.182.810;
12.10.2022;834,94;0,44;830,23;836,34;825,23;2.024.174;
11.10.2022;831,29;0,29;828,39;835,49;828,39;6.269.302;
10.10.2022;828,92;-0,11;829,85;831,20;826,85;3.053.947;
07.10.2022;829,85;0,21;823,68;830,07;823,68;982.784;
06.10.2022;828,07;-0,19;829,79;830,56;826,57;3.410.498;
05.10.2022;829,66;0,23;826,44;831,10;825,44;5.737.508;
04.10.2022;827,77;0,26;825,65;834,38;825,10;2.278.401;
03.10.2022;825,65;-0,21;819,82;831,53;819,82;3.703.372;
30.09.2022;827,37;0,02;827,24;829,50;827,24;3.291.734;
29.09.2022;827,24;0,45;823,55;829,32;823,55;1.928.586;
28.09.2022;823,55;-0,97;826,57;827,72;823,28;5.285.997;
27.09.2022;831,60;0,01;830,41;835,16;830,16;11.889.841;
26.09.2022;831,50;-1,16;828,83;834,55;827,09;4.603.375;
23.09.2022;841,23;-0,57;844,92;846,32;841,23;8.083.991;
22.09.2022;846,01;-0,23;846,34;847,68;845,66;7.996.621;
21.09.2022;847,98;-0,07;847,11;848,98;847,11;4.393.285;
20.09.2022;848,57;-0,15;849,44;851,21;847,93;3.005.678;
19.09.2022;849,82;0,37;846,67;851,30;845,55;2.072.073;
16.09.2022;846,67;-0,16;836,36;847,73;834,68;2.797.175;
15.09.2022;848,00;0,64;842,58;848,00;833,39;4.712.109;
14.09.2022;842,58;-0,61;845,64;845,64;834,30;3.044.678;
13.09.2022;847,71;0,32;844,67;848,98;844,62;6.507.538;
12.09.2022;845,04;-0,35;848,97;849,73;843,37;2.122.013;
09.09.2022;847,97;-0,20;848,01;848,85;847,47;3.466.209;
08.09.2022;849,71;-0,19;846,49;852,01;842,68;4.377.641;
07.09.2022;851,36;-0,51;854,86;855,14;849,04;4.142.987;
06.09.2022;855,70;-0,01;851,77;858,06;851,46;6.942.810;
05.09.2022;855,80;0,37;853,38;858,50;850,99;3.928.002;
02.09.2022;852,62;0,49;848,99;855,90;848,99;4.265.269;
01.09.2022;848,50;0,04;845,84;852,71;845,84;8.649.292;
31.08.2022;848,18;-0,51;852,96;852,96;846,57;5.614.498;
30.08.2022;852,57;0,18;850,40;854,17;844,80;4.182.593;
29.08.2022;851,05;0,03;838,99;851,87;837,98;6.344.863;
26.08.2022;850,76;0,03;850,50;852,54;833,94;7.145.701;
25.08.2022;850,50;-0,13;849,45;852,18;849,38;7.471.483;
24.08.2022;851,58;0,23;857,41;857,41;848,12;352.729.220;
23.08.2022;849,62;0,14;848,40;852,61;847,98;8.383.825;
22.08.2022;848,40;0,08;844,73;848,40;832,98;6.871.398;
19.08.2022;847,74;0,18;846,55;855,45;846,55;9.974.066;
18.08.2022;846,18;0,54;851,28;851,56;841,14;7.673.042;
17.08.2022;841,61;-0,42;845,17;846,09;840,87;9.515.318;
16.08.2022;845,17;0,18;843,33;846,81;843,19;7.181.804;
15.08.2022;843,61;-0,28;842,88;845,21;842,88;6.170.595;
12.08.2022;845,94;-0,11;840,20;847,06;840,20;4.623.712;
11.08.2022;846,91;0,98;834,50;847,42;834,50;7.655.596;
10.08.2022;838,66;-0,28;836,00;842,28;836,00;21.651.485;
09.08.2022;840,98;-0,60;839,26;842,05;838,25;5.190.735;
08.08.2022;846,08;0,31;838,89;846,21;838,89;4.105.044;
05.08.2022;843,48;0,12;843,13;845,94;841,17;2.585.844;
04.08.2022;842,51;0,15;840,15;842,76;840,15;3.070.295;
03.08.2022;841,27;0,01;840,81;843,25;823,99;6.642.507;
02.08.2022;841,19;0,21;841,24;844,26;835,50;8.734.748;
01.08.2022;839,44;0,44;842,58;844,84;835,58;11.547.333;
29.07.2022;835,74;0,33;833,01;836,81;830,13;5.286.720;
28.07.2022;833,01;-0,26;833,82;835,70;832,70;4.458.570;
27.07.2022;835,20;-0,10;838,12;838,12;831,84;3.165.810;
26.07.2022;836,01;0,32;828,95;836,36;828,95;1.689.593;
25.07.2022;833,31;-0,96;841,39;843,11;832,68;2.232.932;
22.07.2022;841,39;1,12;832,54;841,39;829,81;5.886.249;
21.07.2022;832,03;-0,58;837,09;837,65;831,78;2.739.458;
20.07.2022;836,92;-0,30;839,43;839,71;835,16;3.736.529;
19.07.2022;839,43;-0,72;839,92;853,10;832,90;5.255.432;
18.07.2022;845,48;-1,08;850,26;851,00;839,29;5.133.682;
15.07.2022;854,71;-0,41;856,14;856,14;853,85;8.146.539;
14.07.2022;858,19;-0,67;862,49;864,33;856,74;7.884.573;
13.07.2022;863,94;0,37;868,47;868,47;858,46;11.875.555;
12.07.2022;860,74;0,99;845,38;863,59;845,38;12.739.630;
11.07.2022;852,32;1,16;836,16;854,61;834,03;41.672.706;
08.07.2022;842,55;0,09;830,69;842,55;828,29;13.347.776;
07.07.2022;841,77;-0,27;837,32;842,05;825,26;12.643.640;
06.07.2022;844,08;0,03;838,65;844,08;838,65;7.987.763;
05.07.2022;843,81;0,64;844,98;844,98;834,62;16.302.722;
04.07.2022;838,45;0,11;842,15;842,15;837,76;15.754.688;
01.07.2022;837,51;-0,25;843,77;843,77;836,07;8.257.171;
30.06.2022;839,62;0,04;834,97;839,69;834,33;7.680.680;
29.06.2022;839,27;0,44;834,98;839,60;817,32;21.176.418;
28.06.2022;835,58;-0,10;832,32;836,26;830,12;10.749.941;
27.06.2022;836,43;0,24;829,99;836,43;829,40;5.187.809;
24.06.2022;834,46;0,44;831,88;836,50;828,70;15.281.937;
23.06.2022;830,78;-0,11;830,42;831,49;830,21;8.050.908;
22.06.2022;831,67;-0,16;827,41;833,08;826,33;11.051.500;
21.06.2022;832,97;-0,36;832,55;838,39;829,86;14.693.951;
20.06.2022;836,00;2,01;819,20;836,93;813,01;6.462.889;
17.06.2022;819,51;-0,11;817,77;821,66;817,25;15.556.580;
16.06.2022;820,39;-0,70;824,20;825,51;820,30;6.019.803;
15.06.2022;826,17;-0,19;826,03;828,13;824,53;6.138.574;
14.06.2022;827,78;0,14;826,57;829,13;802,40;11.863.130;
13.06.2022;826,64;-0,08;826,40;827,73;824,03;8.630.394;
10.06.2022;827,32;-0,38;829,54;830,02;827,27;8.939.339;
09.06.2022;830,51;-0,03;830,54;831,18;829,66;10.257.387;
08.06.2022;830,79;-0,60;834,90;834,90;830,47;10.194.185;
07.06.2022;835,82;-0,84;843,01;843,01;833,76;10.101.845;
06.06.2022;842,89;0,58;837,32;844,88;823,63;8.715.240;
03.06.2022;838,03;0,28;834,98;840,41;834,98;13.441.999;
02.06.2022;835,67;0,35;835,81;838,28;834,57;10.757.787;
01.06.2022;832,79;0,23;831,21;835,89;830,76;16.298.072;
31.05.2022;830,92;0,92;826,86;831,78;826,86;12.074.710;
30.05.2022;823,34;0,52;821,44;825,57;820,39;10.106.150;
27.05.2022;819,05;0,30;817,57;819,40;816,98;8.890.140;
26.05.2022;816,56;-0,35;816,99;817,37;815,90;18.166.756;
25.05.2022;819,40;0,28;816,58;821,49;816,22;13.052.124;
24.05.2022;817,12;0,15;815,90;819,79;815,19;10.548.350;
23.05.2022;815,90;-0,72;805,80;816,20;803,09;10.485.158;
20.05.2022;821,79;0,45;817,99;825,19;817,99;12.510.790;
19.05.2022;818,11;-0,23;808,80;818,13;804,56;8.700.874;
18.05.2022;820,02;0,21;817,92;820,02;817,92;11.480.103;
17.05.2022;818,28;0,12;817,04;820,61;816,84;10.199.152;
16.05.2022;817,26;-0,11;818,23;819,63;811,53;20.277.638;
13.05.2022;818,16;-0,37;818,44;824,96;815,61;13.429.936;
12.05.2022;821,23;0,16;818,87;823,92;818,04;13.000.155;
11.05.2022;819,91;-0,62;828,05;829,00;800,22;6.704.856;
10.05.2022;825,02;-0,29;825,95;827,04;821,86;13.713.006;
09.05.2022;827,42;0,89;821,85;830,70;816,09;25.613.395;
06.05.2022;820,11;0,09;819,78;821,28;819,78;17.171.986;
05.05.2022;819,36;-0,12;820,36;821,79;818,46;18.671.193;
04.05.2022;820,36;-0,82;827,01;837,35;805,67;31.657.862;
29.04.2022;827,16;-0,68;833,26;833,26;826,70;15.434.947;
28.04.2022;832,79;1,14;844,15;844,17;831,97;20.361.562;
27.04.2022;823,43;0,25;820,40;827,71;817,14;17.097.861;
26.04.2022;821,37;-0,21;823,12;826,30;821,37;18.500.783;
21.04.2022;823,12;-0,81;821,98;829,66;817,82;21.591.783;
20.04.2022;829,85;-1,20;830,97;830,97;819,09;15.712.633;
19.04.2022;839,94;-2,15;856,58;856,58;839,08;6.023.962;
18.04.2022;858,42;0,31;855,73;862,17;855,73;7.173.409;
15.04.2022;855,73;0,29;853,27;856,03;853,27;1.745.045;
14.04.2022;853,27;-0,11;852,69;854,53;852,69;628.760;
13.04.2022;854,22;-0,35;854,47;858,46;854,22;591.490;
12.04.2022;857,23;0,71;850,79;859,38;850,79;676.307;
11.04.2022;851,15;0,38;838,44;855,14;821,91;1.755.446;
08.04.2022;847,95;0,52;838,52;852,11;838,52;2.366.668;
07.04.2022;843,55;0,68;835,72;844,78;835,72;1.647.991;
06.04.2022;837,87;0,37;834,80;843,09;834,80;585.707;
05.04.2022;834,80;-0,12;838,23;838,23;833,88;2.279.718;
04.04.2022;835,78;-0,03;841,83;841,83;833,24;648.391;
01.04.2022;836,00;-0,54;838,38;839,07;836,00;22.367.581;
31.03.2022;840,53;-0,27;834,45;843,44;834,45;1.343.861;
30.03.2022;842,84;0,46;834,45;843,10;834,45;913.613;
29.03.2022;839,01;0,67;833,01;841,78;833,01;2.017.790;
28.03.2022;833,39;-0,30;833,63;836,83;833,12;1.686.790;
25.03.2022;835,86;0,61;825,86;837,11;825,86;7.475.996;
24.03.2022;830,78;0,08;830,09;835,67;824,80;771.911;
23.03.2022;830,09;0,05;829,67;830,38;809,33;847.947;
22.03.2022;829,67;1,67;818,15;853,72;816,05;6.234.719;
21.03.2022;816,03;1,18;805,18;816,44;805,18;6.929.228;
18.03.2022;806,50;-0,81;811,77;815,33;806,50;6.588.925;
17.03.2022;813,09;0,01;813,24;814,03;810,37;3.703.120;
16.03.2022;812,97;-0,36;814,83;814,83;811,39;14.657.792;
15.03.2022;815,89;-1,81;828,75;831,13;814,83;3.254.572;
14.03.2022;830,93;-0,05;830,63;831,67;816,18;8.969.910;
11.03.2022;831,32;-0,31;833,93;833,93;829,47;7.004.950;
10.03.2022;833,93;-0,31;836,56;838,41;831,18;12.945.185;
09.03.2022;836,56;0,10;834,70;838,78;830,18;14.746.264;
08.03.2022;835,76;0,56;832,64;837,60;832,43;12.076.354;
07.03.2022;831,13;0,17;829,71;835,55;826,61;20.551.692;
04.03.2022;829,71;-0,75;828,82;838,63;816,36;26.967.599;
03.03.2022;835,97;0,35;847,07;847,07;828,69;15.932.388;
02.03.2022;833,03;-0,05;832,10;849,17;827,17;9.609.415;
01.03.2022;833,42;-0,15;834,64;839,75;812,24;5.391.107;
28.02.2022;834,64;-0,76;841,05;841,05;804,74;21.383.925;
25.02.2022;841,05;-0,53;843,70;844,23;839,46;677.793;
24.02.2022;845,56;-0,23;847,49;849,53;823,83;5.966.023;
23.02.2022;847,49;-0,73;853,69;855,62;846,17;6.771.126;
22.02.2022;853,69;-1,31;865,06;865,06;852,63;4.926.646;
21.02.2022;865,06;0,09;862,42;865,33;840,93;2.457.292;
18.02.2022;864,27;0,15;863,50;864,82;862,15;1.212.883;
17.02.2022;863,00;0,11;864,14;864,14;863,00;2.483.694;
14.02.2022;862,05;0,13;858,79;862,75;858,79;1.054.074;
11.02.2022;860,91;0,00;860,42;861,74;860,42;2.345.730;
10.02.2022;860,95;0,25;858,82;861,66;858,06;1.432.464;
09.02.2022;858,82;0,19;857,19;860,80;857,19;1.407.174;
08.02.2022;857,19;-0,21;856,58;858,16;851,71;12.758.309;
07.02.2022;858,96;-0,21;852,24;859,37;852,24;1.714.251;
04.02.2022;860,80;-0,13;856,93;864,99;855,37;1.560.299;
03.02.2022;861,91;0,33;857,76;861,91;857,76;1.892.132;
02.02.2022;859,09;0,12;856,73;859,35;856,73;921.743;
01.02.2022;858,06;-0,09;853,31;862,56;853,31;589.258;
31.01.2022;858,86;0,31;857,02;859,46;857,02;3.164.480;
28.01.2022;856,22;-0,30;855,26;856,98;855,26;162.662;
27.01.2022;858,83;0,10;856,63;860,08;856,33;1.493.211;
26.01.2022;857,95;-0,16;856,63;857,95;856,63;976.315;
25.01.2022;859,33;-0,04;859,71;861,71;859,06;647.490;
24.01.2022;859,71;-0,23;858,10;861,71;858,10;122.264;
21.01.2022;861,69;0,00;859,42;862,55;859,42;610.428;
20.01.2022;861,71;0,00;861,71;861,98;861,71;724.531;
19.01.2022;861,71;0,12;862,26;862,28;861,40;525.196;
18.01.2022;860,67;4,17;824,19;861,51;824,19;401.956;
17.01.2022;826,20;-0,28;828,50;829,56;826,20;443.172;
14.01.2022;828,50;-0,23;829,25;830,88;828,23;870.740;
13.01.2022;830,41;0,53;822,77;830,41;822,77;1.379.593;
12.01.2022;826,04;-0,13;826,31;827,19;826,04;1.290.029;
11.01.2022;827,10;0,18;826,04;827,10;826,04;117.476;
10.01.2022;825,64;-0,05;826,47;828,33;825,64;932.531;
06.01.2022;826,04;0,10;822,17;826,21;822,17;117.262;
05.01.2022;825,18;0,02;825,18;825,18;825,18;500.550;
04.01.2022;825,04;0,52;820,78;825,18;820,78;994.865;
30.12.2021;820,78;-0,83;824,20;831,93;819,30;2.446.274;
29.12.2021;827,63;0,17;824,36;827,63;823,11;4.543.907;
28.12.2021;826,21;-0,34;826,08;828,35;825,95;1.893.250;
27.12.2021;828,99;0,10;827,43;830,57;827,43;1.931.759;
24.12.2021;828,20;0,02;827,20;828,20;824,56;2.922.955;
23.12.2021;828,00;-0,19;825,83;829,72;824,44;2.335.144;
22.12.2021;829,54;0,13;828,43;829,54;828,43;4.376.949;
21.12.2021;828,43;0,17;827,53;828,43;827,53;2.662.746;
20.12.2021;827,02;0,26;824,85;827,59;824,85;2.125.401;
17.12.2021;824,85;0,02;824,70;825,12;824,03;1.130.380;
16.12.2021;824,70;-0,20;821,49;827,01;821,49;1.538.231;
15.12.2021;826,36;-0,38;825,11;829,07;824,36;1.109.695;
14.12.2021;829,55;0,04;828,91;829,74;828,91;4.295.640;
13.12.2021;829,18;0,02;825,30;829,32;825,30;1.944.732;
10.12.2021;828,99;0,61;821,78;828,99;820,67;6.124.492;
09.12.2021;823,95;-1,18;833,75;833,90;822,89;27.701.536;
08.12.2021;833,75;0,13;828,90;833,90;828,38;5.843.620;
07.12.2021;832,66;-0,14;826,63;834,53;826,63;2.322.295;
06.12.2021;833,81;0,02;828,62;838,38;828,62;3.753.154;
03.12.2021;833,64;0,63;825,82;833,64;825,82;4.060.345;
02.12.2021;828,46;2,18;809,19;829,52;808,92;1.167.920;
01.12.2021;810,76;0,08;808,01;811,28;808,01;3.263.392;
30.11.2021;810,12;-0,28;808,67;812,52;808,67;1.591.524;
29.11.2021;812,37;0,00;807,57;812,80;807,57;2.725.938;
26.11.2021;812,38;0,01;807,52;812,65;807,11;2.575.638;
25.11.2021;812,33;-0,02;808,72;812,47;808,45;1.355.378;
24.11.2021;812,47;-0,17;811,15;812,47;810,09;1.932.035;
23.11.2021;813,83;0,22;813,07;813,83;813,04;2.736.473;
22.11.2021;812,07;0,42;807,91;813,12;807,91;2.047.885;
19.11.2021;808,70;-0,07;809,26;809,26;808,70;1.924.820;
18.11.2021;809,26;-0,83;811,23;811,23;808,83;1.891.030;
17.11.2021;816,03;0,29;810,44;819,99;810,44;622.899;
16.11.2021;813,65;-0,26;813,28;820,08;810,60;3.060.318;
15.11.2021;815,81;1,01;805,08;815,81;805,08;3.621.044;
12.11.2021;807,68;0,17;803,40;809,18;803,40;2.027.087;
10.11.2021;806,30;0,18;801,29;807,10;801,29;709.090;
09.11.2021;804,82;0,37;801,82;810,87;801,82;2.526.786;
08.11.2021;801,84;-0,20;796,92;802,63;796,66;2.293.871;
05.11.2021;803,42;1,22;795,58;804,84;795,58;25.106.898;
04.11.2021;793,73;-0,57;796,14;796,14;792,71;4.225.718;
03.11.2021;798,25;0,43;796,14;798,51;796,14;1.560.175;
02.11.2021;794,82;-0,14;796,17;797,80;793,76;1.507.145;
01.11.2021;795,91;0,10;792,51;798,22;792,51;4.670.261;
29.10.2021;795,15;-0,03;791,71;795,41;791,71;897.174;
28.10.2021;795,41;0,24;791,37;795,95;791,37;1.373.039;
27.10.2021;793,49;-1,53;794,07;794,34;792,22;3.149.736;
26.10.2021;805,85;0,91;798,56;821,20;794,46;4.263.481;
25.10.2021;798,56;0,06;797,82;798,72;797,59;545.662;
22.10.2021;798,08;1,26;793,58;799,14;793,58;7.953.801;
21.10.2021;788,13;-0,36;787,05;790,06;785,46;5.645.181;
20.10.2021;791,01;-0,01;788,10;792,53;785,46;6.795.697;
19.10.2021;791,08;0,32;788,79;793,68;787,26;153.965;
18.10.2021;788,52;-0,80;788,67;789,32;787,47;3.326.205;
15.10.2021;794,88;0,59;789,48;797,13;789,48;727.025;
14.10.2021;790,20;0,07;790,20;790,73;789,41;3.861.180;
13.10.2021;789,67;-0,56;793,82;793,82;788,16;14.975.356;
12.10.2021;794,09;-0,23;796,73;796,73;793,49;1.142.959;
11.10.2021;795,94;-0,61;800,82;800,82;795,12;694.776;
08.10.2021;800,82;-0,07;801,15;801,35;799,57;1.696.443;
07.10.2021;801,42;-0,16;801,97;801,97;799,83;574.114;
06.10.2021;802,70;0,01;802,65;803,50;801,86;1.302.258;
05.10.2021;802,65;0,22;800,88;802,65;800,88;4.706.701;
04.10.2021;800,88;-0,06;794,37;802,46;794,37;1.295.634;
01.10.2021;801,40;-0,18;801,22;802,01;800,34;1.824.754;
30.09.2021;802,81;0,05;801,88;803,50;800,15;14.543.985;
29.09.2021;802,37;0,13;801,35;802,62;801,35;859.400;
28.09.2021;801,35;0,06;800,34;801,35;800,34;1.745.536;
27.09.2021;800,86;-0,04;800,94;800,94;799,65;2.730.267;
24.09.2021;801,20;0,31;798,71;803,30;794,92;5.154.265;
23.09.2021;798,71;-0,49;801,84;801,85;797,29;1.098.915;
22.09.2021;802,61;0,86;799,55;802,87;797,12;13.908.981;
21.09.2021;795,74;-0,22;795,82;797,27;795,33;1.169.688;
20.09.2021;797,46;-0,02;797,61;798,54;796,26;7.111.291;
17.09.2021;797,61;-0,23;799,69;801,48;796,29;6.611.072;
16.09.2021;799,44;-0,41;799,08;802,86;797,40;2.499.018;
15.09.2021;802,75;0,02;799,44;803,50;799,32;1.298.568;
14.09.2021;802,60;-0,70;805,44;805,70;802,60;936.410;
13.09.2021;808,25;-0,17;805,64;809,02;805,64;2.731.143;
10.09.2021;809,63;0,79;802,23;810,27;802,23;2.044.014;
09.09.2021;803,25;0,11;802,38;804,94;802,38;197.705;
08.09.2021;802,38;0,00;802,38;802,38;802,38;40.350;
07.09.2021;802,38;-0,35;805,19;805,19;802,38;1.451.886;
06.09.2021;805,19;-0,44;801,08;806,58;801,08;1.089.091;
03.09.2021;808,73;0,68;801,20;809,63;801,20;1.537.666;
02.09.2021;803,24;-0,20;802,23;804,45;802,23;8.177.588;
01.09.2021;804,83;-0,02;805,60;806,11;803,55;9.043.259;
31.08.2021;805,01;0,66;798,19;806,59;798,19;7.081.379;
30.08.2021;799,73;0,45;792,06;801,83;792,06;1.859.648;
27.08.2021;796,15;-0,47;798,12;798,12;796,15;338.332;
26.08.2021;799,91;-0,13;794,31;801,11;794,31;984.506;
25.08.2021;800,95;0,56;796,46;801,98;794,16;10.047.939;
24.08.2021;796,46;-0,46;800,12;800,12;779,21;6.008.650;
23.08.2021;800,12;-0,28;802,34;802,34;799,35;1.235.198;
20.08.2021;802,34;-0,54;806,40;806,66;802,34;182.095;
19.08.2021;806,66;-0,52;806,35;806,91;806,35;14.843.680;
18.08.2021;810,87;0,07;799,51;813,12;799,51;2.725.024;
17.08.2021;810,34;0,31;807,83;811,35;807,83;2.354.913;
16.08.2021;807,83;1,44;796,33;809,63;796,33;4.172.297;
13.08.2021;796,33;0,53;795,82;798,89;795,82;7.041.900;
12.08.2021;792,14;0,31;789,41;792,65;789,41;3.099.346;
11.08.2021;789,71;0,59;785,10;789,75;785,10;2.040.824;
10.08.2021;785,10;0,00;785,10;785,61;784,59;1.936.090;
09.08.2021;785,10;0,49;781,09;785,10;781,09;1.745.465;
06.08.2021;781,24;0,59;777,39;781,60;776,11;1.017.975;
05.08.2021;776,62;0,07;776,11;776,62;776,11;26.131;
04.08.2021;776,11;-0,11;776,21;776,36;776,11;352.801;
03.08.2021;776,98;-0,08;777,10;777,61;776,72;1.179.714;
02.08.2021;777,61;0,25;775,66;777,70;775,66;643.586;
30.07.2021;775,66;0,00;777,70;777,70;775,66;423.155;
29.07.2021;775,66;0,00;775,66;775,66;775,66;2.725.305;
28.07.2021;775,66;-0,11;774,73;775,75;773,96;1.703.751;
27.07.2021;776,52;0,20;775,00;776,52;775,00;8.452.296;
26.07.2021;775,00;0,27;772,93;775,00;772,93;1.495.881;
23.07.2021;772,93;0,23;771,16;774,44;770,94;9.363.777;
22.07.2021;771,16;0,07;771,12;772,39;771,12;3.088.060;
21.07.2021;770,59;-0,14;770,37;770,62;770,22;672.660;
20.07.2021;771,64;0,22;770,23;772,42;770,23;930.816;
19.07.2021;769,94;0,20;768,43;770,30;768,43;1.706.681;
16.07.2021;768,43;-0,08;769,02;769,02;767,05;20.053.425;
15.07.2021;769,02;-0,50;770,88;770,88;769,02;458.132;
14.07.2021;772,92;0,20;771,41;773,61;769,85;6.236.408;
13.07.2021;771,41;-0,28;772,68;772,68;771,41;290.484;
12.07.2021;773,56;0,00;775,12;775,12;773,56;2.361.192;
09.07.2021;773,58;-0,05;772,44;774,86;772,44;1.799.459;
08.07.2021;773,97;-0,06;776,50;776,50;773,71;1.433.221;
07.07.2021;774,44;-0,11;775,28;775,28;774,02;3.235.265;
06.07.2021;775,28;0,47;772,05;775,28;770,01;6.855.014;
05.07.2021;771,62;-0,10;772,39;772,39;771,62;2.011.719;
02.07.2021;772,39;0,07;772,14;772,39;772,14;639.670;
01.07.2021;771,88;-0,97;767,08;772,13;767,08;15.541.902;
30.06.2021;779,45;1,00;771,05;782,47;755,13;3.132.577;
29.06.2021;771,77;-0,67;776,94;776,94;771,77;412.414;
28.06.2021;776,94;0,20;774,36;779,35;772,83;3.536.306;
25.06.2021;775,37;0,35;774,89;776,10;774,89;855.754;
24.06.2021;772,63;-0,20;774,21;774,21;772,15;1.342.057;
23.06.2021;774,21;-0,33;776,74;776,74;772,63;2.622.175;
22.06.2021;776,74;0,15;775,57;777,22;769,03;3.938.845;
21.06.2021;775,57;-0,23;776,64;776,64;775,00;590.319;
18.06.2021;777,37;-0,18;778,06;779,27;777,37;7.939.919;
17.06.2021;778,79;-0,45;779,27;779,27;778,31;791.765;
16.06.2021;782,32;0,00;782,32;782,56;782,32;476.302;
15.06.2021;782,32;0,08;781,47;784,25;781,47;1.462.646;
14.06.2021;781,71;-0,06;781,92;782,16;781,68;1.040.002;
11.06.2021;782,16;0,04;781,60;782,56;781,11;3.437.696;
10.06.2021;781,87;0,10;775,57;783,07;775,57;5.582.959;
09.06.2021;781,06;0,13;779,83;782,34;779,59;11.256.398;
08.06.2021;780,08;-0,23;781,38;781,63;780,08;659.923;
07.06.2021;781,86;-0,01;781,10;782,58;781,10;18.446.802;
04.06.2021;781,97;0,26;779,94;782,40;779,91;13.827.013;
03.06.2021;779,94;0,09;779,23;779,94;778,02;7.054.642;
02.06.2021;779,23;-0,31;781,43;782,02;779,23;3.725.326;
01.06.2021;781,64;1,70;768,56;784,30;766,14;4.999.830;
31.05.2021;768,56;-1,32;778,40;778,40;768,52;3.808.235;
28.05.2021;778,88;0,00;778,88;778,88;778,88;253.665;
27.05.2021;778,88;0,09;778,16;779,85;778,16;2.634.886;
26.05.2021;778,16;-0,14;779,24;779,24;778,16;1.254.565;
25.05.2021;779,24;-0,46;779,35;780,37;779,24;2.860.307;
24.05.2021;782,83;0,87;776,08;785,90;776,08;6.005.130;
21.05.2021;776,09;-0,06;776,40;776,47;775,12;2.976.350;
20.05.2021;776,55;1,56;764,76;778,39;764,76;4.257.755;
19.05.2021;764,61;0,97;755,87;764,61;755,87;1.103.848;
18.05.2021;757,23;-0,31;756,22;759,25;756,22;6.056.907;
17.05.2021;759,60;0,03;759,30;761,86;759,30;12.785.481;
14.05.2021;759,38;0,12;760,77;761,54;759,32;4.411.175;
13.05.2021;758,45;-0,50;761,75;763,02;758,45;1.996.345;
12.05.2021;762,24;0,83;755,94;765,93;755,94;1.619.582;
11.05.2021;755,94;0,08;755,08;756,40;755,07;1.180.748;
10.05.2021;755,32;-0,08;752,44;757,14;750,86;3.490.172;
07.05.2021;755,92;0,00;752,94;756,31;752,94;1.339.448;
06.05.2021;755,89;-0,14;756,68;756,68;755,80;11.121.308;
05.05.2021;756,92;-0,05;757,31;758,28;756,90;3.015.278;
29.04.2021;757,31;-1,72;772,29;772,29;755,20;394.249.126;
28.04.2021;770,56;0,04;770,32;770,82;770,32;1.885.028;
27.04.2021;770,28;-0,01;754,94;771,55;754,94;2.013.002;
26.04.2021;770,34;0,09;770,10;770,34;769,86;13.315.800;
23.04.2021;769,62;-0,97;776,17;776,17;769,62;1.599.688;
22.04.2021;777,13;0,03;776,14;777,13;776,14;1.764.177;
21.04.2021;776,87;1,10;768,42;778,59;768,42;4.478.207;
20.04.2021;768,42;-0,02;769,66;782,49;768,42;11.711.024;
19.04.2021;768,60;0,91;765,98;769,39;764,77;3.292.871;
16.04.2021;761,70;1,46;749,92;762,15;749,92;9.284.978;
15.04.2021;750,72;-0,24;752,54;761,41;738,40;1.696.402;
14.04.2021;752,56;-0,83;757,70;758,67;751,73;6.925.078;
13.04.2021;758,87;0,36;755,80;759,25;736,66;7.894.827;
12.04.2021;756,13;0,65;748,82;757,98;742,95;5.924.460;
09.04.2021;751,24;0,66;745,55;753,14;737,59;1.457.948;
08.04.2021;746,28;0,25;743,47;752,28;741,73;3.564.388;
07.04.2021;744,44;0,29;742,20;744,72;742,20;5.257.291;
06.04.2021;742,26;-1,29;743,83;743,83;741,95;11.053.544;
05.04.2021;751,95;1,01;744,43;753,24;743,53;470.000;
02.04.2021;744,43;-0,59;744,08;744,84;744,08;2.477.220;
01.04.2021;748,84;-0,74;749,45;749,81;748,60;983.365;
31.03.2021;754,40;-0,12;758,80;758,80;752,62;8.475.664;
30.03.2021;755,33;-0,23;751,61;756,34;751,61;6.873.456;
